"","Control1","Control2","Control3","Control4","Control5","Control6","Treatment1","Treatment2","Treatment3","Treatment4","Treatment5","Treatment6"
"ENSG00000160058.19",6.07154934167138,6.23960652364825,6.30887297447244,6.45960038139976,6.52761273363067,6.44750930628145,6.34562970674078,6.68669697314104,6.41618886859817,6.22367728503922,7.17032827706539,6.39104409936778
"ENSG00000273274.2",0.877354380922576,1.06652755886596,1.13826889792185,-6.24278877857657,-3.40502385899596,-4.63397413181222,0.520513345518834,1.24217001204622,0.693145384090998,-6.27990003366347,-3.74211201780361,-6.28381020857884
"ENSG00000160062.15",3.40470018159888,3.62946375325711,3.85429872931207,2.88391569426662,2.87773363861073,3.00747556025541,3.71620144302623,3.08454037523482,3.66202286659522,2.45819222595702,3.14784818185503,2.61403524742667
"ENSG00000176261.16",4.83747296510642,4.72742022977998,4.81977533854574,4.88971095105194,4.77701571879117,4.68117543044408,4.47512886120893,4.07811982596002,4.2574343165474,4.79891791629851,4.50106196566934,4.86275846716194
"ENSG00000162521.19",8.213553883156,8.21041319147165,8.24992035059418,7.53210120936202,7.48816930854605,7.50162828403465,8.08000240273044,8.10970452956279,8.04905149750899,7.33308361668194,6.6174179375193,7.27041888372511
"ENSG00000162520.15",3.46715003537968,2.86259667337705,3.80637263394325,6.39360927030726,6.51575431925266,6.25806265359969,3.23190903308832,2.61643424742084,2.4406288501712,6.52039322455995,3.83531681023214,6.55637761546164
"ENSG00000162522.11",4.23277938779803,4.17289618386292,4.71983122021102,6.12544483280437,6.27671653435994,5.97551244694565,3.78273519428193,3.97683649012283,3.74073484260926,5.91762384459432,6.29872563146298,6.04346172822631
"ENSG00000134684.12",8.42404171327805,8.65226402541962,8.54674857238876,8.89344138669507,9.03075800373848,8.76783869932541,8.39215500755502,8.97869043854999,8.58919468336986,8.52710262492251,9.21618693497711,8.52560624547288
"ENSG00000116497.18",6.13771352971676,6.20378266332283,6.20812444247187,5.12953217629069,5.17510008478882,5.41723480910255,6.10357916735169,6.15669797351034,6.28225601717438,5.10110207588746,5.66175215880318,5.13351490910108
"ENSG00000160097.20",-0.112995449043704,0.143148840468869,0.541028067422259,3.3883882771274,3.51042875011599,3.12757710063226,-2.02597500738769,-0.923167719900444,-0.757516024918567,3.10164291752112,2.8518392661448,3.31796057982887
"ENSG00000121900.19",4.60728301618962,4.60182650296625,4.35628818756521,5.40151818296901,5.66911760375655,5.05893191364347,4.35818389200391,4.76213172906087,4.60627804477902,5.00954254202486,5.98069551336594,5.15550125324
"ENSG00000116514.17",5.64224823014685,6.65494692558014,5.93774261351008,4.51959326013382,4.46798074246015,4.29774831677623,5.94011297057957,7.21974162479923,6.53710472397306,4.02957632017764,6.0164443443766,3.94139722836466
"ENSG00000004455.17",8.05164335607922,8.28170017995551,8.17839605783467,8.01629241155554,7.9437833188728,7.85227430912031,7.92553978413521,8.20986437291476,7.92047760685543,7.63308283526068,7.67816404408179,7.60255321885522
"ENSG00000142920.17",4.38695671000308,4.79230175961093,5.05921885182142,3.56938852693787,3.70499329842328,4.22089425144802,4.06706024342043,5.15761174639482,4.32711522554861,3.33664881011552,3.65876741847857,3.59117113907493
"ENSG00000278997.1",-0.275724949081813,-0.942242650761775,0.438847672615781,1.25705710850663,1.08224196783807,1.14738558171244,-1.22950840147282,-0.437740892730202,-1.20497500188979,0.289955574667481,-0.509451261013335,0.484374116198084
"ENSG00000116525.14",4.10009256500265,4.24226988690358,4.3063814681699,5.71829911142076,5.98453066148758,6.178470611842,3.97283807766187,4.1410746236558,4.078183522833,5.43477479364453,4.79316335881719,5.49877855091612
"ENSG00000160094.15",4.18468509959698,3.65585525214851,4.12084359500361,4.43052029698512,4.70275366789709,4.94785411818481,4.39409601484126,3.68732987292785,4.02791827888211,4.60197867393698,3.22828152011107,4.69418516003412
"ENSG00000134686.19",6.60417828485719,6.94144372374355,6.70425841629056,7.2386322743553,7.3227750696403,7.4082552324884,6.65591066383288,6.89463823817995,6.83061558578573,7.13333120546107,7.130562862467,7.19811532728181
"ENSG00000121903.15",3.25623836062201,2.83719645670037,3.40367866952482,3.30603312988218,3.37820826886147,3.11421871777724,3.10764043035331,1.22367366842883,2.94784757186181,3.14006014418442,2.2074229152134,3.11920181499615
"ENSG00000163866.9",4.67708148158206,4.44923672666034,4.4820380413488,5.72767666220342,5.7008846495752,5.5726332795935,4.58485557910415,3.96017380201965,4.5360833469103,5.50186947819966,4.69334989667567,5.53277349920873
"ENSG00000116544.12",-0.275724949081813,0.386705871803359,0.209822158946886,-2.54234906043548,-2.51193906291247,-2.75950501389608,-0.492542807306612,-0.767048517983162,-0.694780269570605,-2.37300943805495,-2.15714951708245,-0.791957112249167
"ENSG00000284773.1",1.67499414814697,1.48810790401157,1.78440551388804,-3.92086068368921,-3.04245377961125,-1.69537467647636,1.52699737908903,1.20493710584724,1.65149768673251,-2.37300943805495,-1.2060591175634,-1.52892270641537
"ENSG00000163867.17",3.93081564543678,4.05003943607739,4.20496623029348,3.60113227271246,3.58366082777621,3.53761968999071,3.84374058055782,4.29959268895002,4.07143142763339,3.59200520399572,3.98716882822379,3.51547141294308
"ENSG00000197056.11",4.59113875265513,4.46258738333053,4.7075237945119,4.04376898303138,4.02004214612252,4.053693152443,4.4851534183289,3.34201195776491,4.30617865039882,3.97866600022647,3.18625830521536,3.93898469428927
"ENSG00000116560.11",7.65333468190666,7.49533182318503,7.88703029728848,8.63387204662235,8.70653103007673,8.33078788176547,7.19281125781742,6.87069101377586,7.15350970793614,8.68746133638816,7.43268885868973,8.66460265408584
"ENSG00000146463.12",5.8842969585928,5.72083810627785,5.85274727734958,6.40489448930963,6.39055200986168,6.34592735769357,5.7796840228079,5.5112222229821,5.82309848699362,6.22814230076554,5.42027931095329,6.20377863780719
"ENSG00000142687.18",7.2819530640207,7.16027722201773,7.10229153045975,5.3351120583104,5.3739919140604,5.86421023828337,7.41007897090912,7.18848962636269,7.26670021250226,5.52624676965706,5.80748014963814,5.447933082129
"ENSG00000020129.16",5.5848524898077,5.55000136686575,5.59361933974733,6.32112246600512,6.51617951673315,6.19548434921304,5.52982500572184,5.64581984084662,5.68321474804105,6.2672354981674,5.40915827098655,6.37640857995678
"ENSG00000116819.9",0.952806609352042,0.642719849959381,1.17050923492206,-0.750935682246899,-1.00292541542461,-0.792671877831277,0.925769824005093,0.767728225569777,0.784053880289208,-0.665190189548259,-0.133302775128087,-0.857545453876744
"ENSG00000126067.12",7.55177180631271,7.51628900213031,7.48434434842139,7.78917082501953,7.91489014225019,7.62410110600532,7.56066728638617,7.30496380933411,7.3610790362813,7.50156214035915,7.41257953350106,7.52122826312662
"ENSG00000142686.8",4.68816320704999,4.20700878241579,4.19128202839513,5.20893748949793,5.19542006916841,4.9403040178783,4.64719456727552,5.21375017565355,4.37725253111013,5.13425664561067,3.96524711427727,5.1730575298015
"ENSG00000092853.14",5.57816645550938,5.38188299982983,5.19177299149019,5.78269687823181,5.62248725730846,5.1147777935606,5.67774646507335,5.61599109120759,5.49504428930941,5.55890995204509,4.27246644711928,5.50613091981207
"ENSG00000232335.1",0.399652846861562,0.207999984818837,0.209822158946886,0.676074458698021,0.842903654447629,0.224006863315353,0.925769824005093,0.423282694120987,0.570809841166946,0.753522967873983,-0.509451261013335,0.536368753836345
"ENSG00000134698.11",4.66029763694027,4.54176969235072,4.88558953578129,3.87485432281252,3.86577202668109,4.19574860327384,4.72257096790196,4.4642342124642,4.74144395790537,3.75214569326734,3.28689906885546,3.82862929820271
"ENSG00000092847.13",4.99301778857842,4.78035665423423,4.91681012247472,5.76808894443046,5.73708319830659,5.64950012332479,4.66052551979553,4.5126513415149,4.7874913254248,5.54147535870907,5.3574987941573,5.52876823555654
"ENSG00000126070.20",4.83747296510642,5.1405554638207,5.15296713016204,4.87420489897041,4.95691991473928,4.98624569369527,5.02587788202727,5.29239994709758,5.09769853591763,4.81879006301013,4.99598024181688,4.81487988809475
"ENSG00000116863.11",4.75687595713401,4.75752022240284,4.83116509539454,5.20584378915398,5.40187094663584,5.14245890063251,4.65165191904228,3.63929278232586,4.60783435025992,5.05157678819615,4.6180766522591,5.0532541301059
"ENSG00000171812.13",-1.58692663737612,-2.84036303674256,-3.15941165071883,2.12789862823064,2.44225724747441,0.879095450427152,-1.88158509805251,-3.24509581478781,-3.07944411980593,1.12097940261872,2.30664729411624,1.04710666953577
"ENSG00000054116.12",6.23064924954409,6.24589384018036,6.30433975773118,6.16739754214852,6.24730897518599,6.25095951613754,6.17911083363504,5.86156059169584,6.13244417474007,5.97010223417698,5.52514285434838,5.85542136214051
"ENSG00000116871.16",7.71964143852316,7.56661496181829,7.65783852127465,7.6232343938216,7.74879956855071,7.53584650423482,7.75115050484037,7.83429372592685,7.74772212955506,7.61235816225469,7.76637605910197,7.65107850677835
"ENSG00000054118.15",6.62595248825493,6.37858540972926,6.56831975909,7.0997026324925,7.10715222432225,7.08755233219526,6.63992186957679,6.56524629246246,6.65281754113891,6.987618208138,6.68729472371037,7.02438659303569
"ENSG00000214193.11",3.97672867016314,3.46009352784198,3.77001115824205,3.67458330090027,3.88696902934963,2.55914049700198,3.81488571788564,3.71738710678403,3.79639054013444,2.46493380383608,0.730375753659133,2.3564347276435
"ENSG00000142694.7",4.19443307614854,4.14003622860153,4.23385962005559,3.41363608470121,3.74036246613293,2.69095645123667,4.21494182562606,4.64364743411045,4.3551841078308,2.86220702363908,3.66558063086207,3.18583160866067
"ENSG00000196182.11",6.42492179999038,6.44061857665343,6.48624678168988,5.11750964804147,5.22589327507127,5.06009350391627,6.6684287036793,6.66715199099022,6.85670302312425,4.92650388031038,5.10275063802721,4.88298054213934
"ENSG00000181817.6",5.00303654440341,5.12069195744592,5.17399220446552,4.98903240008083,5.11909804080606,5.21725436294804,5.01554005485706,5.49973802271174,5.10543122310235,4.98981108747931,4.86003007289437,4.93596334231403
"ENSG00000116885.18",0.600700365799655,0.619068581894735,1.10529157547558,2.06555025156283,2.2264130715247,2.86054815129344,0.691881763830815,0.517404871485537,0.545046745101864,2.39605699927828,2.24429891744843,2.29739037334611
"ENSG00000116898.12",6.35319660011365,6.34698903645793,6.32373232441878,6.20041379872044,6.31583111556915,6.19124968819172,6.26355857380175,6.43664457856809,6.21338874441212,5.87333530502595,6.09740673482703,6.00188098275125
"ENSG00000233621.2",2.0113326859585,1.94337932809309,1.87523449208806,2.31563193469209,2.39124756393263,2.25273858185867,1.20991325643298,0.634049790337808,1.16848339363766,2.28615400450762,0.594171370060822,2.25146516804196
"ENSG00000163874.11",3.85171122096163,3.69879577436547,3.53948590261385,4.12462597267025,4.26436742288591,4.29971652314001,3.46587808894199,2.8393329663729,3.63785149422014,4.17439925995643,4.05100353747074,4.30584093793594
"ENSG00000163875.16",5.86794381704181,6.15630302958434,6.14816866520856,5.30843882502171,5.17078547958155,5.35044432698892,5.90507349054325,6.67227626468903,6.09075915245235,4.84873877918913,5.96282909257242,5.0148251981554
"ENSG00000163877.11",4.79837656365225,5.14366695684754,5.07846219806083,4.47403068275338,4.54167358647536,4.31731058315475,5.14763638601701,4.34736122248027,5.14562939325343,4.36305418981687,4.23172882172953,4.40181463114751
"ENSG00000134697.13",6.40365010873726,6.7731753131622,6.5978857505635,6.97289588424842,6.83627837267233,6.95333459652133,6.52841188516022,7.39579465146495,6.85375473522987,6.78938189070196,7.466731972931,6.65742084172421
"ENSG00000116922.15",4.58374030033397,4.97341815447448,4.83870861606294,4.89740192461526,4.81483610410627,4.73889092830037,4.6897160966127,4.92982986771287,4.74569134578448,4.69952516166801,4.79782222736818,4.75030093751775
"ENSG00000134690.11",6.92599667882766,6.6858694236388,6.80075121559459,6.56194727303746,6.33908917157334,5.98042898432461,6.84649737515771,6.40416036272951,6.91317956095168,6.40550580112267,6.27831239739682,6.32143779298696
"ENSG00000185090.15",5.60033378085526,5.44209361735539,5.46304696277404,5.39066059613692,5.54125583779983,5.57831958497641,5.68356232597394,5.43589154068711,5.61442998248061,5.4985878275589,4.99733107996884,5.54551612726282
"ENSG00000196449.4",5.25484152813508,5.52237780609632,5.43843399661556,5.50749948901508,5.70013636374884,5.44417667592243,5.25601600728905,5.75771920081925,5.39763951719341,5.70984924179867,6.22049484131745,5.69882692509058
"ENSG00000197982.14",5.19005463563797,5.04727300178601,5.19079089816371,5.06839188147678,5.29392880004675,5.4334602289443,5.22942633579539,5.55995705629326,5.20338690778425,5.2362924442159,5.2830275444749,5.4013765880165
"ENSG00000188786.10",4.4501626813591,4.66815205043285,4.62121924488637,4.3393532030822,4.37164415920398,4.38004633850272,4.42219565012459,3.71738710678403,4.48618690266329,4.49735528152846,4.93947779941763,4.47524573058133
"ENSG00000204084.13",3.44118406938083,3.39194886379142,3.23861942325432,4.15488585437169,4.22745210292783,4.44195063776919,3.40733589094653,3.08454037523482,3.34495548267661,4.1826022389338,4.1683808144851,4.19293599536062
"ENSG00000183431.12",6.89105643546338,7.0256513516161,6.99863695045274,7.37180605018872,7.30958964618419,7.18287619860426,6.75728174130957,6.65080399690274,6.7818151408926,7.16032029425089,6.8370153198623,7.14520415859587
"ENSG00000183386.10",2.7482982801247,2.80086768362534,2.89707554062764,5.10980645255773,5.34556350573389,5.30805157289863,2.73452610123931,3.00554098591377,2.84602790154431,5.09893667954715,4.89668588214808,4.88172493279908
"ENSG00000183520.12",5.83467070775231,6.13561516778346,6.03068736741073,6.18058979794192,5.9961604256848,5.77930118935467,5.80324699475846,6.11339840933099,5.80760721492998,5.81582663497558,5.64461272299556,5.85606085463365
"ENSG00000215895.4",3.11556673953295,4.28798286094835,4.11257005238109,-0.570363436605078,-0.854826776435477,-1.00948326690443,4.21694835590903,5.13675609775161,5.23595706799228,-1.1506170167185,2.47123526392983,-0.791957112249167
"ENSG00000116954.8",5.58262725279961,5.71248068947626,5.69337792088361,4.4393279863735,4.32192410140107,4.08826417660744,5.68790888725589,6.3048263377974,5.83577134045352,4.17234120676735,4.44077887494187,4.16430609683062
"ENSG00000228436.3",1.17388569874446,1.0130882999045,1.17050923492206,-0.265508855076657,-0.597668936938353,-0.7270835362037,0.596462198752133,0.661794780820712,0.320486487082706,-0.607474691691971,-1.2060591175634,-0.502450495054183
"ENSG00000214114.9",3.98798219868112,3.87138214227191,3.71642300922154,4.15488585437169,4.10390275069266,4.29971652314001,3.72468790891406,3.32909221433917,3.75765814564573,4.29280019282383,3.46539044145518,4.28129186978147
"ENSG00000174574.16",6.03132289626254,6.27314236963745,6.18562391116904,6.31108046461949,6.17913334165356,6.32433690591643,5.8761620582502,6.31195754453442,6.03400866803732,6.20416758876873,6.2959839068809,6.14376453898625
"ENSG00000168653.11",6.53910857104696,6.51097778596484,6.40177020222689,6.98828236365069,7.34161042181837,7.44695440222412,6.71318380849692,6.42707693241094,6.43252810553799,7.09880123430075,6.8328598717289,7.14677301606725
"ENSG00000127603.31",7.90098781395609,7.7945304979231,7.7843241321342,8.05520216827014,8.07670350818061,7.86013141624883,7.80899495731305,7.47832134877657,7.71668564337731,7.86738440270323,7.36497425448373,7.99543762196486
"ENSG00000090621.15",7.41150708840546,7.44472387340006,7.44390560052415,8.05003609904363,8.10933796607247,8.0176008301974,7.41161282058067,7.68130608530008,7.48141940966388,7.87878853991839,8.03176895564201,7.92205938802765
"ENSG00000228060.3",0.952806609352042,0.688890031392306,0.412130334240001,1.20842233325576,1.56240827854761,1.28090925454983,0.571587530113104,0.390492759003318,-0.576943779276746,1.28234239055761,1.13563223214539,1.2318896297052
"ENSG00000116983.13",-6.34181413953959,-6.29979465537986,-6.32933665216115,-1.71922682251956,-2.12491593980322,-1.69537467647636,-6.27390252083127,-6.05245073684541,-6.24936912124824,0.163043462185261,-2.15714951708245,0.510605657771264
"ENSG00000084072.17",5.81142119914983,5.81297062650546,5.80476874824066,5.71104390356871,5.68508856066833,5.80585675216917,5.82905736507885,6.02736734836694,5.78577362663767,5.60846270750718,5.8189849557492,5.60683407504025
"ENSG00000116985.12",1.7823071722896,1.90477648886934,1.9233287802891,-4.65782627785542,-6.21237878105356,-3.89700853764601,0.714782165940894,0.423282694120987,0.693145384090998,-3.9579719387761,-3.25668519063337,-4.69884770785769
"ENSG00000043514.17",4.3646818785216,4.53862142041748,4.4916400404601,4.74518574571958,4.58122452822585,4.89154667728285,4.39940655473042,4.90827525799365,4.41862941442429,4.73342263976198,4.5897006660156,4.63281571363239
"ENSG00000116990.11",0.756217943420942,1.21590518290418,1.03698556208467,-1.11350576163161,-2.51193906291247,-0.437576919008715,1.07482563339981,1.02436486020542,1.09935903298284,-1.23550591430501,-0.0867601891910566,-2.1963473673285
"ENSG00000168389.18",3.56056097494644,4.20303714868689,4.06619748330116,3.36638995956541,2.97991403341721,3.17552606207694,3.34631730467621,4.05214801671896,3.93178313561732,4.06550521305433,4.35907579745613,4.05715255567286
"ENSG00000131236.18",8.76118674075971,8.78704648640201,8.64297007812392,9.29809601616313,9.46756857920252,9.44320320683409,8.61327048643869,8.51746419160811,8.52371855972845,9.14508633171114,8.81175722539246,9.10524969308302
"ENSG00000131238.18",8.56249119098847,8.71583817873279,8.59663495924797,7.32457317952996,7.35830708711748,7.10931754087892,8.5560679084851,8.93076556877749,8.54123392232948,7.33100945412531,7.61576983364155,7.28378942581174
"ENSG00000117000.9",5.45949004650944,5.71596883199002,5.70580609572476,5.06270301353411,4.90201427381375,5.08769472917913,5.52497424730203,3.75972656866904,5.61288077960327,4.95671216655228,4.56804630014421,4.90909901053317
"ENSG00000259943.1",2.26921065776777,1.99022419155276,1.9233287802891,2.95442791453348,2.94496815430928,3.50045218840871,1.81885462008858,0.455343903353286,1.73362445344607,3.57652549496206,3.88870113449552,3.51547141294308
"ENSG00000084073.10",6.10552742583109,6.17467180875277,6.23314429318817,7.10081335916916,7.01508674844812,6.86836044838578,5.90942270369334,6.34869544530809,6.08574204717662,6.97379974771071,6.09740673482703,6.96070228902218
"ENSG00000049089.15",-1.13236077391064,-0.807941559050185,-0.65691131018965,0.200154717272155,0.357476827277387,-0.336293583171534,-1.22950840147282,-0.169807687483569,-1.03991575561929,-0.853635278961369,0.275809890193652,-0.729221356901205
"ENSG00000084070.12",6.05879850154241,5.89895730981388,6.09246520830873,6.57639240038305,6.57123338420248,6.57446346595044,5.96181257393062,5.48912992314576,5.89114115111998,6.6701090082227,6.63053542483502,6.66145071876036
"ENSG00000187801.15",2.75358288325297,2.61608472345591,2.85801542103935,3.53035042814312,3.5274018287197,3.52084397723989,2.83723314940344,1.88418720215716,2.301377664135,3.37652482961431,1.61543998681447,3.20603775186046
"ENSG00000260920.2",3.28571974493321,3.12437163343824,3.35541196826048,2.77123169173836,3.00436707714175,3.20102354531451,3.10764043035331,1.89591649473927,3.07030299969875,2.65967918065123,0.164778577804908,2.72461841349174
"ENSG00000279667.1",0.228041468791363,0.0039860927972435,0.300019967918464,-3.92086068368921,-3.8904506861662,-2.31204603692486,-0.251534707802817,-1.19446974171784,-0.634659277133034,-3.10997503222116,-3.74211201780361,-2.1963473673285
"ENSG00000187815.10",3.16399741438001,2.92179246588495,3.2424159913424,2.86834689165813,2.74472326050873,2.89740732870409,2.88848880792563,1.66864845186177,2.70773292031404,2.82076230534173,0.901744171971114,2.58346853113082
"ENSG00000164002.12",2.8942000523605,2.46507693535623,3.03916980934655,3.3626907394851,3.27746917938574,2.93334820977321,2.84763099650876,0.356940199292291,2.87733535159495,3.18157941362269,0.202746428003928,3.11493348335935
"ENSG00000117010.17",3.09489740259763,3.36731688669517,3.44709638028359,2.09260157611735,1.61416970623735,1.83091191691719,3.14605765701662,2.94472874409221,3.24848271570288,1.78079589802409,2.86373784939137,1.92076093567036
"ENSG00000117016.10",5.33722604685348,5.37572138870292,5.7742790042334,3.55649284294535,3.75196208673886,4.24151926377626,4.82610270359145,5.37643281516478,5.09548156269475,3.17748084540907,4.41675008840484,3.29550572900117
"ENSG00000272145.1",1.52237200511469,1.39369230211947,1.43221458028333,-0.409898764411832,-0.190010968025106,0.12091337035125,1.44719666787591,-0.121713399282524,1.06351383403611,0.638963203611127,-1.3091526105275,0.536368753836345
"ENSG00000066136.20",5.44486389435107,5.28469814159602,5.2579720761724,4.71503878225717,4.8272257369002,5.02721014210249,5.45018494096272,5.45583924929494,5.27957329381665,5.0083893085175,4.06910209970963,5.07977703794573
"ENSG00000117013.17",1.20508032034805,1.694558781479,2.0758048109752,-3.43543385651897,-2.30548818544504,-1.3609556374058,1.24179731745277,1.4473951502378,1.41596679593693,-1.4219190385359,-2.36360039454988,-1.23941608922039
"ENSG00000179862.7",5.61347250598488,6.42791312209283,5.33288665315669,0.498678207824573,0.326780030054471,2.21985522004489,6.09105285765064,6.38971523538391,6.40325181338992,1.41358692383586,2.28025579522484,1.36724148260009
"ENSG00000171793.16",6.02204683718995,5.71387695867878,5.7133487200582,7.13021227578986,7.16902897872945,6.85871361599627,5.82182414780778,5.33825563602736,5.55999708656784,6.82682646837571,6.08729360660068,6.82911793327627
"ENSG00000281207.1",1.28023767991679,0.570570064203545,0.328874830590649,0.0970612243080512,0.230564714795168,0.00988205796250583,1.14394999405463,1.46324910143863,1.13433517122581,0.46156695273768,0.164778577804908,0.749612792958608
"ENSG00000010803.16",5.46594326404968,5.40713298423754,5.52514218201048,5.4167612183033,5.42831805651653,5.5237938439858,5.6980002252142,5.68943753588984,5.62522807115339,5.28377292616405,5.43928874393569,5.31098090951042
"ENSG00000204060.7",-2.093886626096,-1.09034128975091,-1.28494253280269,-0.134264321798405,0.387534061133567,0.224006863315353,-2.57346280269018,-1.40859454707069,-3.07944411980593,0.590464685919938,0.650205404975149,0.510605657771264
"ENSG00000127124.16",1.85294271488266,2.02663483174244,2.11774657404851,4.03682180247591,4.11292667403612,3.89870646885572,2.52375900502249,2.50596997642325,2.55476189993508,4.03411667023789,3.48092432009826,4.1181359153977
"ENSG00000198815.9",6.25087647581383,6.58685455799212,6.51791648615969,6.19105742986625,6.12217385269886,5.92029493818598,6.53002676714318,7.01279708481212,6.66482912120671,6.11429467635596,6.51645401608632,6.03218841404972
"ENSG00000127125.9",5.5017143950715,5.57172560694925,5.73977740961279,5.05240617730408,5.04677598781328,5.23793110584697,5.37130556194341,5.43589154068711,5.42879083629452,4.93987351722941,4.32935034475301,4.90168471563202
"ENSG00000186409.18",0.577049097735009,0.270060952951089,0.46507921418896,0.976379741885588,0.86443681599727,1.19891588235252,-0.916350516213188,-1.09825442645854,-0.757516024918567,0.83904103906004,0.475118698417058,0.510605657771264
"ENSG00000171960.12",5.3694226282542,5.4745806174222,5.34794253915103,5.53158649422549,5.55539186772314,5.34949456063408,5.25308568460074,5.90791327203242,5.51840152752846,5.44929582546863,5.74693310731119,5.38108146070725
"ENSG00000065978.19",10.1562403439187,10.0228201059829,9.99229202425893,10.5036861786197,10.3641498521166,10.5395338474288,10.0014399703877,10.3004720288768,9.91150680241133,10.2477144177399,10.3816052569879,10.1910206224917
"ENSG00000117385.16",8.52859874614151,8.67403721749455,8.56353815105296,8.00995056053801,8.0997242049075,8.094158968494,8.56810400216092,8.81902139634354,8.68464418631276,7.90489784286947,8.38903756596292,7.87345776802083
"ENSG00000164008.16",1.93895663059102,1.66020727668822,1.93275819320903,1.71721315349151,1.7819746558053,1.69395270369659,1.85021879099792,2.07167057498378,1.57717936604267,1.85452628655746,1.15512840777119,1.86084803425304
"ENSG00000274386.5",1.53470280702541,1.95287077707039,2.26685310398326,-1.59893258880185,-1.35439778592599,-1.2647403221465,1.24179731745277,1.64103622065391,1.28201233926807,-0.665190189548259,-0.231150098526232,-1.76024825252183
"ENSG00000177868.12",3.67081039932547,3.5091695195394,3.4828406533533,3.09928588942256,2.70350059778221,2.94345469622353,3.80957680650057,3.97130361645401,3.78267660568257,2.60579633967593,2.69418310203575,2.69632936906031
"ENSG00000164010.15",3.16796086478735,3.1327472450084,3.4205327752357,3.06327291085177,3.12077656925706,3.20102354531451,3.25552803331488,3.13984207762536,3.31858695416722,3.15264186672479,2.0181089286629,3.20603775186046
"ENSG00000228192.8",-0.00196413665496031,-1.01439243651761,-0.601416197597947,1.07009417670778,0.682438982254383,1.19891588235252,-0.207813330373499,-0.842997371216461,-0.521448666685043,1.05101684445115,-0.706488108072889,1.30864682868924
"ENSG00000164011.18",2.69984501209763,2.11383327364431,2.52553173109909,3.02633790057284,3.09368290837478,3.25070518470614,2.65387544125107,1.49444372304223,2.4406288501712,3.15681150847375,2.50960707480235,3.05381169341367
"ENSG00000117394.24",5.24455655557438,5.2183667003771,4.23956950234094,7.74331990429808,7.92004061810688,7.60771115578941,6.56667872972948,5.39618183088514,6.17138063704856,7.57837242482229,7.23359267645154,7.61261680759076
"ENSG00000227533.6",-0.459171090177744,-0.19127019860169,-1.57444914999768,-0.88523677395849,-0.539953439082065,-0.861384627915291,0.440342996834851,-0.324530282282211,-0.0205504307523611,-0.72531118198583,0.411693318275425,-0.611384866607347
"ENSG00000117395.13",6.16424544928836,5.86856407184403,5.73034579508649,7.96140024541059,8.01546275382982,7.62390474081638,6.02559171817809,5.60442098876857,5.71893767318256,7.86992645728463,7.08173285675812,7.82740698597091
"ENSG00000066056.14",-0.915549384837487,0.414450862286263,-0.714626808045938,-0.134264321798405,-0.597668936938353,-1.82661920975461,-0.00711598013637033,0.517404871485537,0.379987498831368,-0.498540320138808,0.535872729496155,-0.791957112249167
"ENSG00000234694.1",0.735001457511246,0.595023107928084,0.565481111146798,-0.176699588118801,-0.235098857553644,0.467563894649844,0.94526599963089,0.689016249555736,0.596120929696133,-0.0131134929685658,-0.133302775128087,0.0199705395982606
"ENSG00000117399.14",8.22239490565022,8.096609440242,7.98659123451874,7.8770439725262,7.88474804273179,7.53375760929103,8.17156503669776,8.05403041584805,8.12560241057916,7.64147604275261,7.91225549410462,7.63849543941636
"ENSG00000066322.15",7.36737739711317,7.28317054743728,7.11477234398597,7.63420770764413,7.77905448819688,7.65479583636543,7.11263362709787,7.52155140083814,7.33077165118793,7.49827978975675,7.72986795912329,7.56803641442884
"ENSG00000159479.17",6.74316029476791,7.05569409621808,6.90233455040164,6.30048475987323,6.35248520917338,5.87415075791084,6.91019797107773,7.28781665213814,6.99544065536494,6.07241932118337,7.26701677173565,6.08714958471854
"ENSG00000229431.1",-0.0750275988446839,0.0039860927972435,0.113606843687582,-0.88523677395849,-0.854826776435477,-0.7270835362037,-0.296622597331355,0.287399266039214,-0.891817116630158,-0.349162696100581,0.202746428003928,-0.669100364463634
"ENSG00000198198.17",5.90818812830086,5.69632570765319,5.87125548552811,5.70009221858247,5.90364021227153,5.99811228102296,5.67044351330656,5.0089204558144,5.68247641893543,5.74212093598289,5.39897330075872,5.90385115716028
"ENSG00000178922.18",4.31728982393408,4.04116810887184,4.03151043201852,3.97274422116908,4.07186696877611,3.09167614912615,4.63223647536411,4.93552378745074,4.74851600658087,3.76312724993108,2.78458282773836,3.75921707501571
"ENSG00000142949.17",8.65355554427003,8.72096830753608,8.64099396780658,8.06220416864356,8.15291842779149,7.9471479723995,9.04340409165699,9.1300600083012,8.9887743448005,7.91123631177472,8.63406764791737,7.93875831224405
"ENSG00000066135.13",5.26227572192959,5.15193161269465,5.06244395385202,5.3218370842188,5.39541386086565,5.34282863109433,5.36408078294658,5.02636721311657,5.29221153874293,5.1666663754026,4.80863476757963,5.16997484691731
"ENSG00000236200.6",2.34818383187986,2.18804537844319,1.87523449208806,1.7287547753742,1.72425915794901,1.403115186923,2.34448298142733,2.21901229105896,2.13864816409689,1.89502564883721,1.5580117067654,1.81947759983318
"ENSG00000126091.21",2.22423989863151,2.0795837116914,1.79478465966804,0.956883566259791,1.31900267946275,0.675881130774569,2.40909206285041,2.9726888254331,2.41951586301801,1.41358692383586,1.93031332416788,1.29361861945691
